Year,State,Region,District,County,Condition,Population,Cases,"Rate per 100,000"
2009,Virginia,Eastern,Hampton,Hampton (city),Mumps,144236,2,1.4
2009,Virginia,Eastern,Hampton,Hampton (city),Salmonellosis,144236,10,6.9
2009,Virginia,Eastern,Hampton,Hampton (city),"Streptococcus pneumoniae, invasive (age lt 5)",144236,2,1.4
2009,Virginia,Eastern,Hampton,Hampton (city),"Streptococcus, Group A, invasive",144236,1,0.7
2009,Virginia,Eastern,Hampton,Hampton (city),Tuberculosis,144236,3,2.1
2009,Virginia,Eastern,Hampton,Hampton (city),Varicella (Chickenpox),144236,8,5.5
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Campylobacteriosis,233333,11,4.7
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Cryptosporidiosis,233333,3,1.3
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Escherichia coli infection, Shiga Toxin-Producing",233333,1,0.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Giardiasis,233333,10,4.3
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Haemophilus influenzae, invasive",233333,4,1.7
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis B, acute",233333,4,1.7
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis B, chronic",233333,43,18.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Hepatitis C, chronic",233333,272,116.6
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Lead, elevated levels",233333,21,9
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Legionellosis,233333,2,0.9
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Lyme disease,233333,1,0.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Malaria,233333,1,0.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Meningococcal disease,233333,1,0.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Pertussis,233333,2,0.9
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Salmonellosis,233333,22,9.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Shigellosis,233333,2,0.9
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Spotted Fever Rickettsiosis (including RMSF),233333,1,0.4
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Streptococcus pneumoniae, invasive (age lt 5)",233333,4,1.7
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Streptococcus, Group A, invasive",233333,6,2.6
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Tuberculosis,233333,5,2.1
2009,Virginia,Eastern,Norfolk City,Norfolk (city),Varicella (Chickenpox),233333,13,5.6
2009,Virginia,Eastern,Norfolk City,Norfolk (city),"Vibriosis, non-cholera",233333,3,1.3
2009,Virginia,Eastern,Peninsula,James City,Anaplasma/Ehrlichiosis,63735,1,1.6
2009,Virginia,Eastern,Peninsula,James City,"Escherichia coli infection, Shiga Toxin-Producing",63735,3,4.7
2009,Virginia,Eastern,Peninsula,James City,Giardiasis,63735,2,3.1
2009,Virginia,Eastern,Peninsula,James City,"Haemophilus influenzae, invasive",63735,1,1.6
2009,Virginia,Eastern,Peninsula,James City,"Hepatitis B, chronic",63735,4,6.3
2009,Virginia,Eastern,Peninsula,James City,"Hepatitis C, chronic",63735,14,22
2009,Virginia,Eastern,Peninsula,James City,Legionellosis,63735,1,1.6
2009,Virginia,Eastern,Peninsula,James City,Lyme disease,63735,6,9.4
2009,Virginia,Eastern,Peninsula,James City,Pertussis,63735,1,1.6
2009,Virginia,Eastern,Peninsula,James City,Salmonellosis,63735,8,12.6
2009,Virginia,Eastern,Peninsula,James City,Shigellosis,63735,2,3.1
2009,Virginia,Eastern,Peninsula,James City,Spotted Fever Rickettsiosis (including RMSF),63735,1,1.6
2009,Virginia,Eastern,Peninsula,James City,"Streptococcus, Group A, invasive",63735,2,3.1
2009,Virginia,Eastern,Peninsula,James City,Varicella (Chickenpox),63735,1,1.6
2009,Virginia,Eastern,Peninsula,Newport News (city),Anaplasma/Ehrlichiosis,193172,3,1.6
2009,Virginia,Eastern,Peninsula,Newport News (city),Campylobacteriosis,193172,10,5.2
2009,Virginia,Eastern,Peninsula,Newport News (city),Cryptosporidiosis,193172,2,1
2009,Virginia,Eastern,Peninsula,Newport News (city),"Escherichia coli infection, Shiga Toxin-Producing",193172,1,0.5
2009,Virginia,Eastern,Peninsula,Newport News (city),Giardiasis,193172,16,8.3
2009,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis B, acute",193172,4,2.1
2009,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis B, chronic",193172,42,21.7
2009,Virginia,Eastern,Peninsula,Newport News (city),"Hepatitis C, chronic",193172,244,126.3
2009,Virginia,Eastern,Peninsula,Newport News (city),"Lead, elevated levels",193172,11,5.7
2009,Virginia,Eastern,Peninsula,Newport News (city),Lyme disease,193172,4,2.1
2009,Virginia,Eastern,Peninsula,Newport News (city),Meningococcal disease,193172,1,0.5
2009,Virginia,Eastern,Peninsula,Newport News (city),Pertussis,193172,1,0.5
2009,Virginia,Eastern,Peninsula,Newport News (city),Salmonellosis,193172,18,9.3
2009,Virginia,Eastern,Peninsula,Newport News (city),Shigellosis,193172,2,1
2009,Virginia,Eastern,Peninsula,Newport News (city),"Streptococcus pneumoniae, invasive (age lt 5)",193172,2,1
2009,Virginia,Eastern,Peninsula,Newport News (city),"Streptococcus, Group A, invasive",193172,2,1
2009,Virginia,Eastern,Peninsula,Newport News (city),Tuberculosis,193172,5,2.6
2009,Virginia,Eastern,Peninsula,Newport News (city),Varicella (Chickenpox),193172,10,5.2
2009,Virginia,Eastern,Peninsula,Newport News (city),"Vibriosis, non-cholera",193172,1,0.5
2009,Virginia,Eastern,Peninsula,Poquoson (city),Campylobacteriosis,11794,2,17
2009,Virginia,Eastern,Peninsula,Poquoson (city),Cryptosporidiosis,11794,1,8.5
2009,Virginia,Eastern,Peninsula,Poquoson (city),"Hepatitis B, chronic",11794,1,8.5
2009,Virginia,Eastern,Peninsula,Poquoson (city),"Hepatitis C, chronic",11794,2,17
2009,Virginia,Eastern,Peninsula,Poquoson (city),Lyme disease,11794,1,8.5
2009,Virginia,Eastern,Peninsula,Poquoson (city),Salmonellosis,11794,3,25.4
2009,Virginia,Eastern,Peninsula,Poquoson (city),"Streptococcus, Group A, invasive",11794,1,8.5
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Anaplasma/Ehrlichiosis,12729,1,7.9
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Campylobacteriosis,12729,7,55
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Escherichia coli infection, Shiga Toxin-Producing",12729,3,23.6
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Giardiasis,12729,4,31.4
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Haemophilus influenzae, invasive",12729,1,7.9
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Hepatitis B, acute",12729,1,7.9
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Hepatitis B, chronic",12729,5,39.3
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Hepatitis C, chronic",12729,26,204.3
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Lead, elevated levels",12729,2,15.7
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Listeriosis,12729,1,7.9
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Lyme disease,12729,3,23.6
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Salmonellosis,12729,11,86.4
2009,Virginia,Eastern,Peninsula,Williamsburg (city),Spotted Fever Rickettsiosis (including RMSF),12729,2,15.7
2009,Virginia,Eastern,Peninsula,Williamsburg (city),"Vibriosis, non-cholera",12729,1,7.9
2009,Virginia,Eastern,Peninsula,York,Anaplasma/Ehrlichiosis,61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,Campylobacteriosis,61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,"Escherichia coli infection, Shiga Toxin-Producing",61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,Giardiasis,61140,4,6.5
2009,Virginia,Eastern,Peninsula,York,"Hepatitis B, chronic",61140,9,14.7
2009,Virginia,Eastern,Peninsula,York,"Hepatitis C, chronic",61140,12,19.6
2009,Virginia,Eastern,Peninsula,York,Lyme disease,61140,2,3.3
2009,Virginia,Eastern,Peninsula,York,Malaria,61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,Pertussis,61140,3,4.9
2009,Virginia,Eastern,Peninsula,York,Salmonellosis,61140,8,13.1
2009,Virginia,Eastern,Peninsula,York,Spotted Fever Rickettsiosis (including RMSF),61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,"Streptococcus, Group A, invasive",61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,Typhoid fever (Salmonella typhi),61140,1,1.6
2009,Virginia,Eastern,Peninsula,York,"Vibriosis, non-cholera",61140,1,1.6
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Campylobacteriosis,99321,4,4
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Giardiasis,99321,1,1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Haemophilus influenzae, invasive",99321,1,1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis B, acute",99321,3,3
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis B, chronic",99321,32,32.2
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Hepatitis C, chronic",99321,164,165.1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Lead, elevated levels",99321,6,6
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Legionellosis,99321,1,1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Lyme disease,99321,1,1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Pertussis,99321,4,4
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Salmonellosis,99321,10,10.1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Shigellosis,99321,2,2
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Spotted Fever Rickettsiosis (including RMSF),99321,1,1
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),"Streptococcus, Group A, invasive",99321,5,5
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Tuberculosis,99321,2,2
2009,Virginia,Eastern,Portsmouth,Portsmouth (city),Varicella (Chickenpox),99321,4,4
2009,Virginia,Eastern,Three Rivers,Essex,Anaplasma/Ehrlichiosis,11189,1,8.9
2009,Virginia,Eastern,Three Rivers,Essex,Campylobacteriosis,11189,3,26.8
2009,Virginia,Eastern,Three Rivers,Essex,"Hepatitis C, chronic",11189,3,26.8
2009,Virginia,Eastern,Three Rivers,Essex,Lyme disease,11189,1,8.9
2009,Virginia,Eastern,Three Rivers,Essex,Salmonellosis,11189,1,8.9
2009,Virginia,Eastern,Three Rivers,Essex,Varicella (Chickenpox),11189,1,8.9
2009,Virginia,Eastern,Three Rivers,Gloucester,Campylobacteriosis,39184,2,5.1
2009,Virginia,Eastern,Three Rivers,Gloucester,Giardiasis,39184,2,5.1
2009,Virginia,Eastern,Three Rivers,Gloucester,"Hepatitis B, chronic",39184,1,2.6
2009,Virginia,Eastern,Three Rivers,Gloucester,"Hepatitis C, chronic",39184,24,61.2
2009,Virginia,Eastern,Three Rivers,Gloucester,"Lead, elevated levels",39184,2,5.1
2009,Virginia,Eastern,Three Rivers,Gloucester,Salmonellosis,39184,8,20.4
2009,Virginia,Eastern,Three Rivers,Gloucester,Spotted Fever Rickettsiosis (including RMSF),39184,1,2.6
2009,Virginia,Eastern,Three Rivers,Gloucester,Tuberculosis,39184,1,2.6
2009,Virginia,Eastern,Three Rivers,King and Queen,"Hepatitis C, chronic",6796,5,73.6
2009,Virginia,Eastern,Three Rivers,King and Queen,Salmonellosis,6796,2,29.4
2009,Virginia,Eastern,Three Rivers,King William,Campylobacteriosis,16225,3,18.5
2009,Virginia,Eastern,Three Rivers,King William,Giardiasis,16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,"Hepatitis B, chronic",16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,"Hepatitis C, chronic",16225,8,49.3
2009,Virginia,Eastern,Three Rivers,King William,"Lead, elevated levels",16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,Listeriosis,16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,Malaria,16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,Pertussis,16225,1,6.2
2009,Virginia,Eastern,Three Rivers,King William,Salmonellosis,16225,4,24.7
2009,Virginia,Eastern,Three Rivers,King William,Shigellosis,16225,2,12.3
2009,Virginia,Eastern,Three Rivers,King William,Varicella (Chickenpox),16225,4,24.7
2009,Virginia,Eastern,Three Rivers,Lancaster,"Hepatitis B, chronic",11230,2,17.8
2009,Virginia,Eastern,Three Rivers,Lancaster,"Hepatitis C, chronic",11230,8,71.2
2009,Virginia,Eastern,Three Rivers,Mathews,"Hepatitis B, chronic",8984,2,22.3
2009,Virginia,Eastern,Three Rivers,Mathews,"Hepatitis C, chronic",8984,3,33.4
2009,Virginia,Eastern,Three Rivers,Mathews,"Lead, elevated levels",8984,1,11.1
2009,Virginia,Eastern,Three Rivers,Mathews,Salmonellosis,8984,3,33.4
2009,Virginia,Eastern,Three Rivers,Middlesex,Botulism,10731,1,9.3
2009,Virginia,Eastern,Three Rivers,Middlesex,Giardiasis,10731,1,9.3
2009,Virginia,Eastern,Three Rivers,Middlesex,"Hepatitis B, chronic",10731,2,18.6
2009,Virginia,Eastern,Three Rivers,Middlesex,"Hepatitis C, chronic",10731,2,18.6
2009,Virginia,Eastern,Three Rivers,Middlesex,Varicella (Chickenpox),10731,4,37.3
2009,Virginia,Eastern,Three Rivers,Northumberland,"Hepatitis C, chronic",12995,9,69.3
2009,Virginia,Eastern,Three Rivers,Northumberland,"Lead, elevated levels",12995,6,46.2
2009,Virginia,Eastern,Three Rivers,Northumberland,Lyme disease,12995,4,30.8
2009,Virginia,Eastern,Three Rivers,Northumberland,Salmonellosis,12995,3,23.1
2009,Virginia,Eastern,Three Rivers,Northumberland,Shigellosis,12995,1,7.7
2009,Virginia,Eastern,Three Rivers,Northumberland,"Vibriosis, non-cholera",12995,1,7.7
2009,Virginia,Eastern,Three Rivers,Richmond,Campylobacteriosis,8961,1,11.2
2009,Virginia,Eastern,Three Rivers,Richmond,"Hepatitis B, chronic",8961,3,33.5
2009,Virginia,Eastern,Three Rivers,Richmond,"Hepatitis C, chronic",8961,46,513.3
2009,Virginia,Eastern,Three Rivers,Richmond,"Lead, elevated levels",8961,2,22.3
2009,Virginia,Eastern,Three Rivers,Richmond,Lyme disease,8961,1,11.2
2009,Virginia,Eastern,Three Rivers,Richmond,Salmonellosis,8961,1,11.2
2009,Virginia,Eastern,Three Rivers,Richmond,Tuberculosis,8961,1,11.2
2009,Virginia,Eastern,Three Rivers,Richmond,Varicella (Chickenpox),8961,1,11.2
2009,Virginia,Eastern,Three Rivers,Westmoreland,Anaplasma/Ehrlichiosis,17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,Campylobacteriosis,17686,3,17
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Escherichia coli infection, Shiga Toxin-Producing",17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,Giardiasis,17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Haemophilus influenzae, invasive",17686,2,11.3
2009,Virginia,Eastern,Three Rivers,Westmoreland,Hepatitis A,17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Hepatitis B, chronic",17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Hepatitis C, chronic",17686,8,45.2
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Lead, elevated levels",17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,Salmonellosis,17686,7,39.6
2009,Virginia,Eastern,Three Rivers,Westmoreland,"Vibriosis, non-cholera",17686,1,5.7
2009,Virginia,Eastern,Three Rivers,Westmoreland,Yersiniosis,17686,1,5.7
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Amebiasis,433575,1,0.2
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Campylobacteriosis,433575,35,8.1
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Cryptosporidiosis,433575,1,0.2
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Escherichia coli infection, Shiga Toxin-Producing",433575,4,0.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Giardiasis,433575,20,4.6
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Haemophilus influenzae, invasive",433575,4,0.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Hepatitis B, acute",433575,4,0.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Hepatitis B, chronic",433575,56,12.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Hepatitis C, chronic",433575,172,39.7
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Lead, elevated levels",433575,1,0.2
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Meningococcal disease,433575,1,0.2
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Pertussis,433575,12,2.8
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Salmonellosis,433575,67,15.5
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Shigellosis,433575,3,0.7
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Spotted Fever Rickettsiosis (including RMSF),433575,1,0.2
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Streptococcus pneumoniae, invasive (age lt 5)",433575,4,0.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Streptococcus, Group A, invasive",433575,15,3.5
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Tuberculosis,433575,13,3
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Varicella (Chickenpox),433575,101,23.3
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),"Vibriosis, non-cholera",433575,4,0.9
2009,Virginia,Eastern,Virginia Beach,Virginia Beach (city),Yersiniosis,433575,1,0.2
2009,Virginia,Eastern,Western Tidewater,Franklin (city),Campylobacteriosis,8814,2,22.7
2009,Virginia,Eastern,Western Tidewater,Franklin (city),"Hepatitis B, chronic",8814,3,34
2009,Virginia,Eastern,Western Tidewater,Franklin (city),"Hepatitis C, chronic",8814,10,113.5
2009,Virginia,Eastern,Western Tidewater,Franklin (city),"Lead, elevated levels",8814,1,11.3
2009,Virginia,Eastern,Western Tidewater,Franklin (city),Salmonellosis,8814,4,45.4
2009,Virginia,Eastern,Western Tidewater,Franklin (city),Shigellosis,8814,1,11.3
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Campylobacteriosis,35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Giardiasis,35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,"Hepatitis B, chronic",35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,"Hepatitis C, chronic",35877,13,36.2
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Salmonellosis,35877,9,25.1
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Tuberculosis,35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Varicella (Chickenpox),35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,"Vibriosis, non-cholera",35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Isle of Wight,Yersiniosis,35877,1,2.8
2009,Virginia,Eastern,Western Tidewater,Southampton,Campylobacteriosis,18483,1,5.4
2009,Virginia,Eastern,Western Tidewater,Southampton,"Hepatitis C, chronic",18483,34,184
2009,Virginia,Eastern,Western Tidewater,Southampton,Salmonellosis,18483,2,10.8
2009,Virginia,Eastern,Western Tidewater,Southampton,Tuberculosis,18483,1,5.4
2009,Virginia,Eastern,Western Tidewater,Southampton,"Vibriosis, non-cholera",18483,1,5.4
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Campylobacteriosis,83659,1,1.2
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Giardiasis,83659,3,3.6
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),"Hepatitis B, acute",83659,2,2.4
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),"Hepatitis B, chronic",83659,5,6
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),"Hepatitis C, chronic",83659,35,41.8
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),"Lead, elevated levels",83659,10,12
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Pertussis,83659,2,2.4
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Salmonellosis,83659,16,19.1
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Shigellosis,83659,1,1.2
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),"Streptococcus, Group A, invasive",83659,2,2.4
2009,Virginia,Eastern,Western Tidewater,Suffolk (city),Tuberculosis,83659,1,1.2
2009,Virginia,Northern,Alexandria,Alexandria (city),Amebiasis,150006,1,0.7
2009,Virginia,Northern,Alexandria,Alexandria (city),Campylobacteriosis,150006,30,20
2009,Virginia,Northern,Alexandria,Alexandria (city),"Escherichia coli infection, Shiga Toxin-Producing",150006,2,1.3
2009,Virginia,Northern,Alexandria,Alexandria (city),Giardiasis,150006,15,10
2009,Virginia,Northern,Alexandria,Alexandria (city),"Haemophilus influenzae, invasive",150006,1,0.7
2009,Virginia,Northern,Alexandria,Alexandria (city),Hepatitis A,150006,2,1.3
2009,Virginia,Northern,Alexandria,Alexandria (city),"Hepatitis B, acute",150006,1,0.7
2009,Virginia,Northern,Alexandria,Alexandria (city),"Hepatitis B, chronic",150006,60,40
2009,Virginia,Northern,Alexandria,Alexandria (city),"Hepatitis C, chronic",150006,101,67.3
2009,Virginia,Northern,Alexandria,Alexandria (city),"Lead, elevated levels",150006,8,5.3
2009,Virginia,Northern,Alexandria,Alexandria (city),Legionellosis,150006,1,0.7
